id	doi	space	title	authors	year	journal
23662864	10.1162/jocn_a_00420	MNI	Neurobiological systems for lexical representation and analysis in English.	Bozic M, Tyler LK, Su L, Wingfield C, Marslen-Wilson WD	2013	Journal of cognitive neuroscience
23664619	10.1016/j.neuron.2013.03.023	MNI	Social manipulation of preference in the human brain.	Izuma K, Adolphs R	2013	Neuron
23664683	10.1016/j.pain.2013.03.031	UNKNOWN	Hypnotic susceptibility modulates brain activity related to experimental placebo  analgesia.	Huber A, Lui F, Porro CA	2013	Pain
23664947	10.1002/hbm.22087	MNI	Genetic and environmental contributions to brain activation during calculation.	Pinel P, Dehaene S	2013	NeuroImage
23664949	10.3389/fpsyg.2011.00175	MNI	Mean-based neural coding of voices.	Andics A, McQueen JM, Petersson KM	2013	NeuroImage
23664954	10.1016/j.neuroimage.2013.04.119	MNI	Tactile stimulation and hemispheric asymmetries modulate auditory perception and  neural responses in primary auditory cortex.	Hoefer M, Tyll S, Kanowski M, Brosch M, Schoenfeld MA, Heinze HJ, Noesselt T	2013	NeuroImage
23665393	10.1016/j.brainres.2013.05.001	MNI	An fMRI study on sunk cost effect.	Zeng J, Zhang Q, Chen C, Yu R, Gong Q	2013	Brain research
23666554	10.1007/s00213-013-3128-3	MNI	Differential responses to anticipation of reward after an acute dose of the designer drugs benzylpiperazine (BZP) and trifluoromethylphenylpiperazine (TFMPP) alone and in combination using functional 	Curley LE, Kydd RR, Kirk IJ, Russell BR	2013	Psychopharmacology
23667619	10.1371/journal.pone.0063441	MNI	Different types of laughter modulate connectivity within distinct parts of the laughter perception network.	Wildgruber D, Szameitat DP, Ethofer T, Bruck C, Alter K, Grodd W, Kreifelts B	2013	PloS one
23668969	10.1038/npp.2012.220	TAL	Self-regulation of human brain activity using simultaneous real-time fMRI and EEG neurofeedback.	Zotev V, Phillips R, Yuan H, Misaki M, Bodurka J	2014	NeuroImage
23670951	10.1002/hbm.22263	MNI	Common and unique gray matter correlates of episodic memory dysfunction in frontotemporal dementia and Alzheimer's disease.	Irish M, Piguet O, Hodges JR, Hornberger M	2014	Human brain mapping
23670963	10.1002/hbm.22277	UNKNOWN	Surprisingly correct: unexpectedness of observed actions activates the medial prefrontal cortex.	Schiffer AM, Krause KH, Schubotz RI	2014	Human brain mapping
23670980	10.1002/hbm.22281	MNI	Top-down and bottom-up influences on the left ventral occipito-temporal cortex during visual word recognition: an analysis of effective connectivity.	Schurz M, Kronbichler M, Crone J, Richlan F, Klackl J, Wimmer H	2014	Human brain mapping
23670989	10.1002/hbm.22285	MNI	Assessing the function of the fronto-parietal attention network: insights from resting-state fMRI and the attentional network test.	Markett S, Reuter M, Montag C, Voigt G, Lachmann B, Rudorf S, Elger CE, Weber B	2014	Human brain mapping
23670997	10.1002/hbm.22288	UNKNOWN	The spontaneous fluctuation of the excitability of a single node modulates the internodes connectivity: a TMS-EEG study.	Giambattistelli F, Tomasevic L, Pellegrino G, Porcaro C, Melgari JM, Rossini PM, Tecchio F	2014	Human brain mapping
23671038	10.1002/hbm.22298	MNI	Mapping neurotransmitter networks with PET: an example on serotonin and opioid systems.	Tuominen L, Nummenmaa L, Keltikangas-Jarvinen L, Raitakari O, Hietala J	2014	Human brain mapping
23672819	10.1016/j.schres.2013.04.024	TAL	Reduced functional connectivity and asymmetry of the planum temporale in patients with schizophrenia and first-degree relatives.	Oertel-Knochel V, Knochel C, Matura S, Prvulovic D, Linden DE, van de Ven V	2013	Schizophrenia research
23673251	10.1016/j.bandc.2013.04.005	MNI	Exposure to violence reduces empathetic responses to other's pain.	Guo X, Zheng L, Wang H, Zhu L, Li J, Wang Q, Dienes Z, Yang Z	2013	Brain and cognition
23674488	10.1093/brain/awt099	MNI	A functional magnetic resonance imaging study mapping the episodic memory encoding network in temporal lobe epilepsy.	Sidhu MK, Stretton J, Winston GP, Bonelli S, Centeno M, Vollmar C, Symms M, Thompson PJ, Koepp MJ, Duncan JS	2013	Brain : a journal of neurology
23674498	10.1002/hbm.22261	MNI	Functional MRI of cerebellar activity during eyeblink classical conditioning in children and adults.	Cheng DT, Meintjes EM, Stanton ME, Desmond JE, Pienaar M, Dodge NC, Power JM, Molteno CD, Disterhoft JF, Jacobson JL, Jacobson SW	2014	Human brain mapping
23675314	10.3389/fnins.2013.00073	MNI	Adaptive cluster analysis approach for functional localization using magnetoencephalography.	Alikhanian H, Crawford JD, Desouza JF, Cheyne DO, Blohm G	2013	Frontiers in neuroscience
23675337	10.3389/fnhum.2013.00183	TAL	A Comparison between Uni- and Bilateral tDCS Effects on Functional Connectivity of the Human Motor Cortex.	Sehm B, Kipping J, Schafer A, Villringer A, Ragert P	2013	Frontiers in human neuroscience
23675408	10.1371/journal.pone.0061108	MNI	Neural basis of impaired cognitive flexibility in patients with anorexia nervosa.	Sato Y, Saito N, Utsumi A, Aizawa E, Shoji T, Izumiyama M, Mushiake H, Hongo M, Fukudo S	2013	PloS one
23675819	10.1111/ejn.12244	UNKNOWN	Repetition priming effects dissociate between miniature eye movements and induced gamma-band responses in the human electroencephalogram.	Hassler U, Friese U, Martens U, Trujillo-Barreto N, Gruber T	2013	The European journal of neuroscience
23677490	10.1093/scan/nst070	MNI	Impaired inhibitory control in anorexia nervosa elicited by physical activity stimuli.	Kullmann S, Giel KE, Hu X, Bischoff SC, Teufel M, Thiel A, Zipfel S, Preissl H	2013	Social cognitive and affective neuroscience
23678111	10.1523/JNEUROSCI.2900-12.2013	MNI	Brain characteristics of individuals resisting age-related cognitive decline over two decades.	Pudas S, Persson J, Josefsson M, de Luna X, Nilsson LG, Nyberg L	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23678116	10.1523/JNEUROSCI.4809-12.2013	TAL	Stimulus value signals in ventromedial PFC reflect the integration of attribute value signals computed in fusiform gyrus and posterior superior temporal gyrus.	Lim SL, O'Doherty JP, Rangel A	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23678117	10.1523/JNEUROSCI.5809-12.2013	MNI	Prefrontal cholinergic mechanisms instigating shifts from monitoring for cues to  cue-guided performance: converging electrochemical and fMRI evidence from rats and humans.	Howe WM, Berry AS, Francois J, Gilmour G, Carp JM, Tricklebank M, Lustig C, Sarter M	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23678126	10.1523/JNEUROSCI.3020-12.2013	MNI	Sensory and striatal areas integrate auditory and visual signals into behavioral  benefits during motion discrimination.	von Saldern S, Noppeney U	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23681167	10.1007/s00429-013-0570-2	MNI	Abnormal processing of deontological guilt in obsessive-compulsive disorder.	Basile B, Mancini F, Macaluso E, Caltagirone C, Bozzali M	2014	Brain structure & function
23681887	10.1093/scan/nst075	MNI	Blunted feelings: Alexithymia is associated with a diminished neural response to  speech prosody.	Goerlich-Dobre KS, Witteman J, Schiller NO, van Heuven VJ, Aleman A, Martens S	2013	Social cognitive and affective neuroscience
23683790	10.1016/j.drugalcdep.2013.04.008	MNI	Prospective associations between brain activation to cocaine and no-go cues and cocaine relapse.	Prisciandaro JJ, Myrick H, Henderson S, McRae-Clark AL, Brady KT	2013	Drug and alcohol dependence
23684849	10.1016/j.neuropsychologia.2013.05.008	UNKNOWN	Facilitation of naming in aphasia with auditory repetition: an investigation of neurocognitive mechanisms.	Heath S, McMahon KL, Nickels L, Angwin A, MacDonald AD, van Hees S, McKinnon E, Johnson K, Copland DA	2013	Neuropsychologia
23684860	10.1016/j.neuroimage.2013.05.023	MNI	Distinct encoding of risk and value in economic choice between multiple risky options.	Wright ND, Symmonds M, Dolan RJ	2013	NeuroImage
23684863	10.1016/j.neuroimage.2013.05.027	MNI	Everyday conversation requires cognitive inference: neural bases of comprehending implicated meanings in conversations.	Jang G, Yoon SA, Lee SE, Park H, Kim J, Ko JH, Park HJ	2013	NeuroImage
23684864	10.1016/j.neuroimage.2011.05.009	MNI	The challenge of localizing the anterior temporal face area: a possible solution.	Axelrod V, Yovel G	2013	NeuroImage
23684870	10.1016/j.neuroimage.2013.05.008	MNI	The roles of superficial amygdala and auditory cortex in music-evoked fear and joy.	Koelsch S, Skouras S, Fritz T, Herrera P, Bonhage C, Kussner MB, Jacobs AM	2013	NeuroImage
23684875	10.3758/s13420-013-0104-z	MNI	Hippocampal activation during extinction learning predicts occurrence of the renewal effect in extinction recall.	Lissek S, Glaubitz B, Uengoer M, Tegenthoff M	2013	NeuroImage
23684882	10.1016/j.neuroimage.2013.05.021	MNI	Differential role of the Mentalizing and the Mirror Neuron system in the imitation of communicative gestures.	Mainieri AG, Heim S, Straube B, Binkofski F, Kircher T	2013	NeuroImage
23684978	10.1016/j.pscychresns.2013.02.006	MNI	Magnetic resonance imaging in patients with borderline personality disorder: a study of volumetric abnormalities.	O'Neill A, D'Souza A, Carballedo A, Joseph S, Kerskens C, Frodl T	2013	Psychiatry research
23685774	10.1093/scan/nst074	MNI	Evaluating ambivalence: social-cognitive and affective brain regions associated with ambivalent decision-making.	Nohlen HU, van Harreveld F, Rotteveel M, Lelieveld GJ, Crone EA	2013	Social cognitive and affective neuroscience
23685776	10.1093/scan/nst078	MNI	How emotional abilities modulate the influence of early life stress on hippocampal functioning.	Aust S, Alkan Hartwig E, Koelsch S, Heekeren HR, Heuser I, Bajbouj M	2013	Social cognitive and affective neuroscience
23688384	10.1016/j.schres.2013.04.029	MNI	Volume reductions in frontopolar and left perisylvian cortices in methamphetamine induced psychosis.	Aoki Y, Orikabe L, Takayanagi Y, Yahata N, Mozue Y, Sudo Y, Ishii T, Itokawa M, Suzuki M, Kurachi M, Okazaki Y, Kasai K, Yamasue H	2013	Schizophrenia research
23689014	10.1016/j.neuroimage.2013.05.040	MNI	Orientation pop-out processing in human visual cortex.	Bogler C, Bode S, Haynes JD	2013	NeuroImage
23690582	10.1073/pnas.1301816110	MNI	Preventing Alzheimer's disease-related gray matter atrophy by B-vitamin treatment.	Douaud G, Refsum H, de Jager CA, Jacoby R, Nichols TE, Smith SM, Smith AD	2013	Proceedings of the National Academy of Sciences of the United States of America
23690923	10.1371/journal.pone.0061470	MNI	Neural effects of positive and negative incentives during marijuana withdrawal.	Filbey FM, Dunlop J, Myers US	2013	PloS one
23691102	10.1371/journal.pone.0063842	TAL	Using high angular resolution diffusion imaging data to discriminate cortical regions.	Nagy Z, Alexander DC, Thomas DL, Weiskopf N, Sereno MI	2013	PloS one
23691129	10.1371/journal.pone.0063964	TAL	Evaluation of enhanced attention to local detail in anorexia nervosa using the embedded figures test; an FMRI study.	Fonville L, Lao-Kaim NP, Giampietro V, Van den Eynde F, Davies H, Lounes N, Andrew C, Dalton J, Simmons A, Williams SC, Baron-Cohen S, Tchanturia K	2013	PloS one
23691185	10.1371/journal.pone.0064259	MNI	Neural correlates of sound localization in complex acoustic environments.	Zundorf IC, Lewald J, Karnath HO	2013	PloS one
23691237	10.1371/journal.pone.0064509	MNI	Altered hub configurations within default mode network following acupuncture at ST36: a multimodal investigation combining fMRI and MEG.	You Y, Bai L, Dai R, Cheng H, Liu Z, Wei W, Tian J	2013	PloS one
23691984	10.1162/jocn_a_00427	MNI	T'ain't what you say, it's the way that you say it--left insula and inferior frontal cortex work in interaction with superior temporal regions to control the  performance of vocal impersonations.	McGettigan C, Eisner F, Agnew ZK, Manly T, Wisbey D, Scott SK	2013	Journal of cognitive neuroscience
23693090	10.1016/j.pscychresns.2012.12.006	MNI	Switch the itch: a naturalistic follow-up study on the neural correlates of cognitive flexibility in obsessive-compulsive disorder.	Vriend C, de Wit SJ, Remijnse PL, van Balkom AJ, Veltman DJ, van den Heuvel OA	2013	Psychiatry research
23693160	10.1016/j.pain.2013.05.022	MNI	Menstrual pain is associated with rapid structural alterations in the brain.	Tu CH, Niddam DM, Yeh TC, Lirng JF, Cheng CM, Chou CC, Chao HT, Hsieh JC	2013	Pain
23696279	10.1093/cercor/bht130	TAL	Category Specific Spatial Dissociations of Parallel Processes Underlying Visual Naming.	Conner CR, Chen G, Pieters TA, Tandon N	2013	Cerebral cortex (New York, N.Y. : 1991)
23696692	10.1093/scan/nst082	MNI	Extended self: spontaneous activation of medial prefrontal cortex by objects that are 'mine'	Kim K, Johnson MK	2013	Social cognitive and affective neuroscience
23696798	10.1371/journal.pone.0063183	MNI	Disrupted causal connectivity in mesial temporal lobe epilepsy.	Ji GJ, Zhang Z, Zhang H, Wang J, Liu DQ, Zang YF, Liao W, Lu G	2013	PloS one
23696841	10.1371/journal.pone.0063660	MNI	Disorder-specific predictive classification of adolescents with attention deficit hyperactivity disorder (ADHD) relative to autism using structural magnetic resonance imaging.	Lim L, Marquand A, Cubillo AA, Smith AB, Chantiluke K, Simmons A, Mehta M, Rubia K	2013	PloS one
23699528	10.1523/JNEUROSCI.0055-13.2013	MNI	Differential effects of dual and unihemispheric motor cortex stimulation in older adults.	Lindenberg R, Nachtigall L, Meinzer M, Sieg MM, Floel A	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23700105	10.1007/s00429-013-0580-0	MNI	Common and specific brain responses to scenic emotional stimuli.	Radua J, Sarro S, Vigo T, Alonso-Lana S, Bonnin CM, Ortiz-Gil J, Canales-Rodriguez EJ, Maristany T, Vieta E, Mckenna PJ, Salvador R, Pomarol-Clotet E	2014	Brain structure & function
23701459	10.1162/jocn_a_00405	MNI	A surface-based analysis of language lateralization and cortical asymmetry.	Greve DN, Van der Haegen L, Cai Q, Stufflebeam S, Sabuncu MR, Fischl B, Brysbaert M	2013	Journal of cognitive neuroscience
23701693	10.1016/j.cortex.2013.03.008	UNKNOWN	Combined ERP/fMRI evidence for early word recognition effects in the posterior inferior temporal gyrus.	Dien J, Brian ES, Molfese DL, Gold BT	2013	Cortex; a journal devoted to the study of the nervous system and behavior
23702412	10.1016/j.neuroimage.2013.05.052	MNI	Cytoarchitecture, probability maps and functions of the human frontal pole.	Bludau S, Eickhoff SB, Mohlberg H, Caspers S, Laird AR, Fox PT, Schleicher A, Zilles K, Amunts K	2014	NeuroImage
23704980	10.1371/journal.pone.0064195	MNI	Action prediction in younger versus older adults: neural correlates of motor familiarity.	Diersch N, Mueller K, Cross ES, Stadler W, Rieger M, Schutz-Bosbach S	2013	PloS one
23706416	10.1016/j.schres.2013.04.011	MNI	Schizophrenia and the brain's control network: aberrant within- and between-network connectivity of the frontoparietal network in schizophrenia.	Tu PC, Lee YC, Chen YS, Li CT, Su TP	2013	Schizophrenia research
23707590	10.1016/j.neuroimage.2013.05.061	MNI	Risk-taking and social exclusion in adolescence: neural mechanisms underlying peer influences on decision-making.	Peake SJ, Dishion TJ, Stormshak EA, Moore WE, Pfeifer JH	2013	NeuroImage
23707901	10.1016/j.neulet.2013.05.029	MNI	Cocaine addiction related reproducible brain regions of abnormal default-mode network functional connectivity: a group ICA study with different model orders.	Ding X, Lee SW	2013	Neuroscience letters
23711484	10.1016/j.pain.2013.05.030	MNI	Frontoparietal mechanisms supporting attention to location and intensity of painful stimuli.	Lobanov OV, Quevedo AS, Hadsel MS, Kraft RA, Coghill RC	2013	Pain
23711533	10.1016/j.neuroimage.2013.05.051	TAL	Emotion modulates activity in the 'what' but not 'where' auditory processing pathway.	Kryklywy JH, Macpherson EA, Greening SG, Mitchell DG	2013	NeuroImage
23712666	10.3758/s13415-013-0175-5	MNI	The cognitive and neural basis of option generation and subsequent choice.	Kaiser S, Simon JJ, Kalis A, Schweizer S, Tobler PN, Mojzisch A	2013	Cognitive, affective & behavioral neuroscience
23714265	10.1016/j.pain.2013.05.016	TAL	Psychophysiological responses to pain identify reproducible human clusters.	Farmer AD, Coen SJ, Kano M, Paine PA, Shwahdi M, Jafari J, Kishor J, Worthen SF, Rossiter HE, Kumari V, Williams SC, Brammer M, Giampietro VP, Droney J, Riley J, Furlong PL, Knowles CH, Lightman SL, Aziz Q	2013	Pain
23715092	10.1093/brain/awt105	MNI	Memory reorganization following anterior temporal lobe resection: a longitudinal  functional MRI study.	Bonelli SB, Thompson PJ, Yogarajah M, Powell RH, Samson RS, McEvoy AW, Symms MR, Koepp MJ, Duncan JS	2013	Brain : a journal of neurology
23715718	10.1007/s00221-013-3575-4	TAL	Brain mechanisms of valuable scientific problem finding inspired by heuristic knowledge.	Dandan T, Wenfu L, Tianen D, Nusbaum HC, Jiang Q, Qinglin Z	2013	Experimental brain research
23716653	10.1073/pnas.1301119110	MNI	Heightened emotional contagion in mild cognitive impairment and Alzheimer's disease is associated with temporal lobe degeneration.	Sturm VE, Yokoyama JS, Seeley WW, Kramer JH, Miller BL, Rankin KP	2013	Proceedings of the National Academy of Sciences of the United States of America
23716712	10.1093/scan/nst081	MNI	Ongoing neural development of affective theory of mind in adolescence.	Vetter NC, Weigelt S, Dohnel K, Smolka MN, Kliegel M	2013	Social cognitive and affective neuroscience
23717274	10.3389/fnhum.2013.00189	UNKNOWN	The neural bases of the multiplication problem-size effect across countries.	Prado J, Lu J, Liu L, Dong Q, Zhou X, Booth JR	2013	Frontiers in human neuroscience
23717467	10.1371/journal.pone.0063691	MNI	Abnormal baseline brain activity in non-depressed Parkinson's disease and depressed Parkinson's disease: a resting-state functional magnetic resonance imaging study.	Wen X, Wu X, Liu J, Li K, Yao L	2013	PloS one
23718988	10.1016/j.pain.2013.04.016	UNKNOWN	Sustained deep-tissue pain alters functional brain connectivity.	Kim J, Loggia ML, Edwards RR, Wasan AD, Gollub RL, Napadow V	2013	Pain
23719802	10.1523/JNEUROSCI.5634-12.2013	MNI	Dissociable neural modulation underlying lasting first impressions, changing your mind for the better, and changing it for the worse.	Bhanji JP, Beer JS	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23719806	10.1523/JNEUROSCI.5577-12.2013	MNI	The brain's silent messenger: using selective attention to decode human thought for brain-based communication.	Naci L, Cusack R, Jia VZ, Owen AM	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23720575	10.1093/scan/nst077	MNI	Reward-related neural responses are dependent on the beneficiary.	Braams BR, Guroglu B, de Water E, Meuwese R, Koolschijn PC, Peper JS, Crone EA	2013	Social cognitive and affective neuroscience
23720616	10.3389/fnhum.2013.00166	MNI	Graph network analysis of immediate motor-learning induced changes in resting state BOLD.	Sami S, Miall RC	2013	Frontiers in human neuroscience
23720620	10.3389/fnhum.2013.00193	MNI	Automatic processing of unattended object features by functional connectivity.	Mayer KM, Vuong QC	2013	Frontiers in human neuroscience
23720623	10.3389/fnhum.2013.00207	MNI	BOLD Frequency Power Indexes Working Memory Performance.	Balsters JH, Robertson IH, Calhoun VD	2013	Frontiers in human neuroscience
23726722	10.1093/cercor/bhs136	UNKNOWN	Reduced neuro-integration from the dorsolateral prefrontal cortex to the whole brain and executive dysfunction in schizophrenia patients and their relatives.	Su TW, Lan TH, Hsu TW, Biswal BB, Tsai PJ, Lin WC, Lin CP	2013	Schizophrenia research
23726779	10.1016/j.jad.2013.05.019	MNI	Altered affective processing in bipolar disorder: an fMRI study.	Sagar KA, Dahlgren MK, Gonenc A, Gruber SA	2013	Journal of affective disorders
23726994	10.1016/j.brainres.2013.05.039	MNI	Altered resting-state brain activity at functional MRI during automatic memory consolidation of fear conditioning.	Feng T, Feng P, Chen Z	2013	Brain research
23727173	10.1002/hbm.22176	MNI	Specific frequency band of amplitude low-frequency fl uctuation predicts Parkinson's disease.	Zhang J, Wei L, Hu X, Zhang Y, Zhou D, Li C, Wang X, Feng H, Yin X, Xie B, Wang J	2013	Behavioural brain research
23727217	10.1016/j.schres.2010.01.001	MNI	Links among resting-state default-mode network, salience network, and symptomatology in schizophrenia.	Orliac F, Naveau M, Joliot M, Delcroix N, Razafimandimby A, Brazo P, Dollfus S, Delamillieure P	2013	Schizophrenia research
23727315	10.1016/j.neuroimage.2013.05.093	UNKNOWN	Groupwise spatial normalization of fMRI data based on multi-range functional connectivity patterns.	Jiang D, Du Y, Cheng H, Jiang T, Fan Y	2013	NeuroImage
23727316	10.1016/j.neuroimage.2013.05.073	MNI	Guided exploration of genomic risk for gray matter abnormalities in schizophrenia using parallel independent component analysis with reference.	Chen J, Calhoun VD, Pearlson GD, Perrone-Bizzozero N, Sui J, Turner JA, Bustillo JR, Ehrlich S, Sponheim SR, Canive JM, Ho BC, Liu J	2013	NeuroImage
23727320	10.1111/j.1467-8624.2011.01580.x	MNI	Print-specific multimodal brain activation in kindergarten improves prediction of reading skills in second grade.	Bach S, Richardson U, Brandeis D, Martin E, Brem S	2013	NeuroImage
23727531	10.1016/j.neuroimage.2013.05.101	MNI	Dissociation of reach-related and visual signals in the human superior colliculus.	Himmelbach M, Linzenbold W, Ilg UJ	2013	NeuroImage
23727664	10.1016/j.bandc.2013.04.012	MNI	Differentiating core and co-opted mechanisms in calculation: the neuroimaging of  calculation in aphasia.	Benn Y, Wilkinson ID, Zheng Y, Cohen Kadosh K, Romanowski CA, Siegal M, Varley R	2013	Brain and cognition
23727881	10.1007/s00221-013-3578-1	MNI	Is a neutral expression also a neutral stimulus? A study with functional magnetic resonance.	Carvajal F, Rubio S, Serrano JM, Rios-Lago M, Alvarez-Linera J, Pacheco L, Martin P	2013	Experimental brain research
23728081	10.1016/j.bandl.2013.04.003	MNI	Dissociating frontal regions that co-lateralize with different ventral occipitotemporal regions during word processing.	Seghier ML, Price CJ	2013	Brain and language
23729474	10.1093/brain/awt107	MNI	Storage of a naturally acquired conditioned response is impaired in patients with cerebellar degeneration.	Thieme A, Thurling M, Galuba J, Burciu RG, Goricke S, Beck A, Aurich V, Wondzinski E, Siebler M, Gerwig M, Bracha V, Timmann D	2013	Brain : a journal of neurology
23730277	10.3389/fnhum.2013.00180	MNI	Perceived stress predicts altered reward and loss feedback processing in medial prefrontal cortex.	Treadway MT, Buckholtz JW, Zald DH	2013	Frontiers in human neuroscience
23730281	10.3389/fnhum.2013.00206	MNI	Neural correlates of deception in social contexts in normally developing children.	Yokota S, Taki Y, Hashizume H, Sassa Y, Thyreau B, Tanaka M, Kawashima R	2013	Frontiers in human neuroscience
23730284	10.3389/fnhum.2013.00216	MNI	Insular Dysfunction Reflects Altered Between-Network Connectivity and Severity of Negative Symptoms in Schizophrenia during Psychotic Remission.	Manoliu A, Riedl V, Doll A, Bauml JG, Muhlau M, Schwerthoffer D, Scherr M, Zimmer C, Forstl H, Bauml J, Wohlschlager AM, Koch K, Sorg C	2013	Frontiers in human neuroscience
23731741	10.1016/j.biopsych.2013.03.030	TAL	Neurofunctional effects of methylphenidate and atomoxetine in boys with attention-deficit/hyperactivity disorder during time discrimination.	Smith A, Cubillo A, Barrett N, Giampietro V, Simmons A, Brammer M, Rubia K	2013	Biological psychiatry
23732338	10.1016/j.brainres.2013.05.042	UNKNOWN	Personality traits modulate neural responses to emotions expressed in music.	Park M, Hennig-Fast K, Bao Y, Carl P, Poppel E, Welker L, Reiser M, Meindl T, Gutyrchik E	2013	Brain research
23732948	10.1007/s00221-013-3558-5	MNI	A 7T fMRI study of cerebellar activation in sequential finger movement tasks.	Stefanescu MR, Thurling M, Maderwald S, Wiestler T, Ladd ME, Diedrichsen J, Timmann D	2013	Experimental brain research
23733029	10.1016/j.bandc.2013.05.002	MNI	Ventral encoding of functional affordances: a neural pathway for identifying errors in action.	Mizelle JC, Kelly RL, Wheaton LA	2013	Brain and cognition
23734107	10.3389/fnbeh.2013.00041	MNI	Don't be Too Strict with Yourself! Rigid Negative Self-Representation in Healthy  Subjects Mimics the Neurocognitive Profile of Depression for Autobiographical Memory.	Sperduti M, Martinelli P, Kalenzaga S, Devauchelle AD, Lion S, Malherbe C, Gallarda T, Amado I, Krebs MO, Oppenheim C, Piolino P	2013	Frontiers in behavioral neuroscience
23734120	10.3389/fnhum.2013.00217	UNKNOWN	Cortical oxygen consumption in mental arithmetic as a function of task difficulty: a near-infrared spectroscopy approach.	Verner M, Herrmann MJ, Troche SJ, Roebers CM, Rammsayer TH	2013	Frontiers in human neuroscience
23734122	10.3389/fnhum.2013.00219	UNKNOWN	Recollection, familiarity, and content-sensitivity in lateral parietal cortex: a  high-resolution fMRI study.	Johnson JD, Suzuki M, Rugg MD	2013	Frontiers in human neuroscience
23734202	10.1371/journal.pone.0064489	MNI	Listening to an audio drama activates two processing networks, one for all sounds, another exclusively for speech.	Boldt R, Malinen S, Seppa M, Tikka P, Savolainen P, Hari R, Carlson S	2013	PloS one
23734238	10.1371/journal.pone.0065111	MNI	Communicative versus strategic rationality: Habermas theory of communicative action and the social brain.	Schaefer M, Heinze HJ, Rotte M, Denke C	2013	PloS one
23735261	10.1016/j.neuroimage.2013.05.100	MNI	Group-level impacts of within- and between-subject hemodynamic variability in fMRI.	Badillo S, Vincent T, Ciuciu P	2013	NeuroImage
23739982	10.1523/JNEUROSCI.3009-12.2013	UNKNOWN	Characterizing functional integrity: intraindividual brain signal variability predicts memory performance in patients with medial temporal lobe epilepsy.	Protzner AB, Kovacevic N, Cohn M, McAndrews MP	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23739983	10.1523/JNEUROSCI.2238-12.2013	MNI	Foraging under competition: the neural basis of input-matching in humans.	Mobbs D, Hassabis D, Yu R, Chu C, Rushworth M, Boorman E, Dalgleish T	2013	The Journal of neuroscience : the official journal of the Society for Neuroscience
23740868	10.1093/scan/nst068	MNI	The neural correlates of 'vitality form' recognition: an fMRI study: This work is dedicated to Daniel Stern, whose immeasurable contribution to science has inspired our research.	Di Cesare G, Di Dio C, Rochat MJ, Sinigaglia C, Bruschweiler-Stern N, Stern DN, Rizzolatti G	2013	Social cognitive and affective neuroscience
23743260	10.1016/j.biopsycho.2013.05.015	MNI	Cortisol and induced cognitive fatigue: effects on memory activation in healthy males.	Klaassen EB, de Groot RH, Evers EA, Nicolson NA, Veltman DJ, Jolles J	2013	Biological psychology
23746539	10.1016/j.biopsych.2013.04.024	MNI	Is aberrant functional connectivity a psychosis endophenotype? A resting state functional magnetic resonance imaging study.	Khadka S, Meda SA, Stevens MC, Glahn DC, Calhoun VD, Sweeney JA, Tamminga CA, Keshavan MS, O'Neil K, Schretlen D, Pearlson GD	2013	Biological psychiatry
23746613	10.1016/j.pscychresns.2013.03.011	TAL	Neural mechanisms underlying ecstasy-related attentional bias.	Roberts GM, Garavan H	2013	Psychiatry research
23746615	10.1016/j.pscychresns.2013.04.001	MNI	The influence of combined cognitive plus social-cognitive training on amygdala response during face emotion recognition in schizophrenia.	Hooker CI, Bruce L, Fisher M, Verosky SC, Miyakawa A, D'Esposito M, Vinogradov S	2013	Psychiatry research
23747332	10.1162/089892902320474508	TAL	Mapping the reading circuitry for skilled deaf readers: an fMRI study of semantic and phonological processing.	Emmorey K, Weisberg J, McCullough S, Petrich JA	2013	Brain and language
23747456	10.1016/j.neuroimage.2013.05.119	TAL	Time-on-task and sleep deprivation effects are evidenced in overlapping brain areas.	Asplund CL, Chee MW	2013	NeuroImage
23748499	10.1093/scan/nst093	TAL	Distinct neural activation patterns underlie economic decisions in high and low psychopathy scorers.	Vieira JB, Almeida PR, Ferreira-Santos F, Barbosa F, Marques-Teixeira J, Marsh AA	2013	Social cognitive and affective neuroscience
23748500	10.1093/scan/nst096	TAL	Neural substrates of classically conditioned fear-generalization in humans: a parametric fMRI study.	Lissek S, Bradford DE, Alvarez RP, Burton P, Espensen-Sturges T, Reynolds RC, Grillon C	2013	Social cognitive and affective neuroscience
23748501	10.1093/scan/nst089	MNI	COMT Val158Met x SLC6A4 5-HTTLPR interaction impacts on gray matter volume of regions supporting emotion processing.	Radua J, El-Hage W, Monte GC, Gohier B, Tropeano M, Phillips ML, Surguladze SA	2013	Social cognitive and affective neuroscience
23750133	10.3389/fnhum.2013.00228	MNI	Prefrontal inhibition of threat processing reduces working memory interference.	Clarke R, Johnstone T	2013	Frontiers in human neuroscience
